"edge","edge_name","mean","std","right_p","right_p_adj","both_p","both_p_adj","left_p","left_p_adj","t"
"x4_80","SFG_pole_L -- GP_L","-0.0028249252456112105","0.0019312919678581703",1.0,"1.0",1.4234585692689276e-250,"2.8277919754190786e-250",7.117292846344638e-251,"2.2254979141893355e-250",-46.25503623747291
"x12_76","IFG_orbitalis_L -- Caud_L","-0.06098454120793742","0.04172616710651592",1.0,"1.0",2.455972323409086e-250,"4.8696002964145676e-250",1.227986161704543e-250,"3.828209871578922e-250",-46.21801273651209
"x34_52","STG_L -- MOG_L","-0.04356176924933979","0.029927164229405945",1.0,"1.0",3.9346405873910914e-249,"7.786525827819846e-249",1.9673202936955457e-249,"6.114644156080749e-249",-46.02989066342672
"x30_36","AG_L -- STG_L_pole","-0.0018593073415631661","0.001289338150769336",1.0,"1.0",2.1942302123712182e-246,"4.334023415656891e-246",1.0971151061856091e-246,"3.399742918868579e-246",-45.602048354063896
"x66_70","dorsal_ACC_L -- Ins_L","-0.000714350560963737","0.0004979823748521993",1.0,"1.0",7.632274533022693e-245,"1.5017878596346933e-244",3.8161372665113465e-245,"1.1790155435341024e-244",-45.36254563497026
"x2_74","SFG_PFC_L -- Hippo_L","-0.0015124326255078959","0.0010705763716953364",1.0,"1.0",2.1245848672321564e-240,"4.141139995452508e-240",1.0622924336160782e-240,"3.2722400856923836e-240",-44.674364488164635
"x62_74","subcallosal_ACC_L -- Hippo_L","-7.913255038909353e-5","5.629882687369363e-5",1.0,"1.0",6.192915004531788e-239,"1.202564170673621e-238",3.096457502265894e-239,"9.509891735445697e-239",-44.448367787305806
"x38_78","MTG_L -- Put_L","-0.04962900257278066","0.03561956625153825",1.0,"1.0",2.0555072384611993e-236,"3.969123119043547e-236",1.0277536192305997e-236,"3.147115372496067e-236",-44.06024627702078
"x0_30","SFG_L -- AG_L","-0.0184602370046833","0.013458565703315363",1.0,"1.0",6.052665093578822e-232,"1.1622464511788648e-231",3.026332546789411e-232,"9.239687864091565e-232",-43.37490069015547
"x42_66","ITG_L -- dorsal_ACC_L","-0.0006920174470304009","0.0005071261885331936",1.0,"1.0",1.7382498368564584e-230,"3.313238639312034e-230",8.691249184282292e-231,"2.645718501685933e-230",-43.152007580609386
"x46_183","ENT_L -- PSTG_L","-0.00039517493461078507","0.0002910539702113428",1.0,"1.0",4.561608994123792e-229,"8.662872126455273e-229",2.280804497061896e-229,"6.922676406038306e-229",-42.93543450621121
"x14_26","IFG_triangularis_L -- SPG_L","-0.003009615403852924","0.002218393227233669",1.0,"1.0",7.614796179352465e-229,"1.4381959937280657e-228",3.807398089676232e-229,"1.1522388955599124e-228",-42.901499339549964
"x18_58","MFOG_L -- LG_L","-0.0065525795026640694","0.004840673713951159",1.0,"1.0",3.2137623430092396e-228,"6.057550432057711e-228",1.6068811715046198e-228,"4.848752223053299e-228",-42.80618154045837
"x24_54","PrCG_L -- IOG_L","-0.025169110948584306","0.01861550472140578",1.0,"1.0",6.902373553494595e-228,"1.296543852607424e-227",3.4511867767472973e-228,"1.0383657889341431e-227",-42.75560532478381
"x34_46","STG_L -- ENT_L","-0.0033002124637088247","0.0024473768383163376",1.0,"1.0",3.827187588129374e-227,"7.175976727742577e-227",1.913593794064687e-227,"5.740781382194062e-227",-42.642342545724155
"x22_80","PoCG_L -- GP_L","-0.014291367502532003","0.010652886533667978",1.0,"1.0",1.0515270055541494e-225,"1.9680478313716902e-225",5.257635027770747e-226,"1.5727318652435615e-225",-42.42349906166932
"x16_74","LFOG_L -- Hippo_L","-0.001967277898569199","0.0014784702452549047",1.0,"1.0",1.991304790911138e-223,"3.706835357181704e-223",9.95652395455569e-224,"2.9697412948026337e-223",-42.07780961405679
"x18_50","MFOG_L -- SOG_L","-0.0005569649521275919","0.00041874548508524155",1.0,"1.0",2.577509957450916e-223,"4.789448484670912e-223",1.288754978725458e-223,"3.832935066036922e-223",-42.06081947967276
"x52_54","MOG_L -- IOG_L","-0.05765611379454837","0.043356390711384994",1.0,"1.0",2.9228493414136267e-223,"5.421414101009146e-223",1.4614246707068133e-223,"4.334024453242269e-223",-42.052541190138655
"x24_36","PrCG_L -- STG_L_pole","-0.008887615330179077","0.006694333417955518",1.0,"1.0",8.352294851440204e-223,"1.5464445744616478e-222",4.176147425720102e-223,"1.2349464530343732e-222",-41.98342935147492
"x8_54","MFG_DPFC_L -- IOG_L","-0.001546807342968033","0.001169990387261589",1.0,"1.0",1.2125375354106503e-221,"2.2330540020463046e-221",6.062687677053252e-222,"1.7877155970798052e-221",-41.807474304988304
"x40_64","MTG_L_pole -- subgenual_ACC_L","-0.00022490815489876727","0.00017017865833302795",1.0,"1.0",1.5188706484272552e-221,"2.7922400019932664e-221",7.594353242136276e-222,"2.232998751594047e-221",-41.79266899814479
"x50_68","SOG_L -- PCC_L","-0.10377869691262435","0.07903286305591171",1.0,"1.0",9.068787024591822e-220,"1.6583382633308366e-219",4.534393512295911e-220,"1.3294893159281213e-219",-41.524125807767916
"x18_48","MFOG_L -- FuG_L","-0.0037149266945990913","0.002878554980410357",1.0,"1.0",4.893349835206563e-215,"8.854225663354533e-215",2.4466749176032815e-215,"7.153413954009594e-215",-40.81085744563116
"x2_26","SFG_PFC_L -- SPG_L","-0.004831689655112884","0.0037574846622950267",1.0,"1.0",4.695510074961855e-214,"8.48141872178974e-214",2.3477550374809276e-214,"6.844863278289465e-214",-40.663224551654764
"x28_80","SMG_L -- GP_L","-0.009881619161804064","0.007696977841093878",1.0,"1.0",1.2700891702295693e-213,"2.290143364438335e-213",6.350445851147847e-214,"1.8462672629039385e-213",-40.5983025634173
"x10_48","IFG_opercularis_L -- FuG_L","-0.004697099783611806","0.0036782214008582743",1.0,"1.0",3.4860474250386774e-212,"6.27488536506962e-212",1.7430237125193387e-212,"5.053304040497242e-212",-40.38238076106954
"x30_66","AG_L -- dorsal_ACC_L","-0.0059629384001825235","0.004678907220499303",1.0,"1.0",1.2160311734817636e-211,"2.185056014850044e-211",6.080155867408818e-212,"1.7578104253542253e-211",-40.30100620342099
"x6_64","MFG_L -- subgenual_ACC_L","-7.176773747002602e-5","5.6722366739038636e-5",1.0,"1.0",1.0558890256122943e-209,"1.887470019876899e-209",5.2794451280614714e-210,"1.5220684422127084e-209",-40.0105859415941
"x48_56","FuG_L -- Cu_L","-0.023610764646117027","0.018838019305778227",1.0,"1.0",3.452482476981551e-207,"6.150291503745104e-207",1.7262412384907754e-207,"4.962943560660979e-207",-39.63463056702965
"x18_42","MFOG_L -- ITG_L","-0.004660369674278054","0.003724142103524815",1.0,"1.0",8.991078584410877e-207,"1.5961863353113647e-206",4.495539292205438e-207,"1.288887303997958e-206",-39.57255791917038
"x50_66","SOG_L -- dorsal_ACC_L","-0.011198173142308364","0.0089579876174026",1.0,"1.0",1.7094306909282797e-206,"3.0295561046417285e-206",8.547153454641398e-207,"2.4437303385507864e-206",-39.53090166571031
"x52_78","MOG_L -- Put_L","-0.026329638143032363","0.02119063352933609",1.0,"1.0",6.860387670633877e-205,"1.2096254240385115e-204",3.4301938353169386e-205,"9.780304737060693e-205",-39.291711776696985
"x62_82","subcallosal_ACC_L -- Thal_L","-3.388340006314466e-5","2.7278970633280147e-5",1.0,"1.0",8.365385734714273e-205,"1.4699786477808613e-204",4.182692867357137e-205,"1.1893096477238012e-204",-39.27887181326027
"x4_44","SFG_pole_L -- PHG_L","-8.902577396264773e-6","7.17293399460943e-6",1.0,"1.0",1.3451504025789638e-204,"2.3557202481712818e-204",6.725752012894819e-205,"1.907165296807161e-204",-39.24812585656726
"x16_82","LFOG_L -- Thal_L","-0.00324197105391772","0.0026155036399706133",1.0,"1.0",2.9599011801043358e-204,"5.166100710637416e-204",1.4799505900521679e-204,"4.185106176786868e-204",-39.19708801793802
"x12_80","IFG_orbitalis_L -- GP_L","-0.027177415058101083","0.022267148073413196",1.0,"1.0",3.246195644181983e-200,"5.646743683577063e-200",1.6230978220909916e-200,"4.5774012148887636e-200",-38.59611128286855
"x2_32","SFG_PFC_L -- PrCu_L","-0.002641291390907008","0.002171143899993412",1.0,"1.0",2.2776148415255554e-199,"3.9552539613740772e-199",1.1388074207627777e-199,"3.202895870895312e-199",-38.470489033387615
"x38_64","MTG_L -- subgenual_ACC_L","-0.00024514285751037386","0.00020181486085602498",1.0,"1.0",5.6506077576619735e-199,"9.79627978087126e-199",2.8253038788309867e-199,"7.924632830867401e-199",-38.4119275739526
"x20_183","RG_L -- PSTG_L","-0.0022208895696917714","0.001830764647920735",1.0,"1.0",1.2378516485352943e-198,"2.1424355455418556e-198",6.189258242676472e-199,"1.7313195354513914e-198",-38.361399865971876
"x68_70","PCC_L -- Ins_L","-0.0009352355777739789","0.0007740603579897176",1.0,"1.0",1.355116431228568e-197,"2.3414783077154723e-197",6.77558215614284e-198,"1.890223054341736e-197",-38.20728634482799
"x18_64","MFOG_L -- subgenual_ACC_L","-0.00598705798208035","0.005042903896094157",1.0,"1.0",4.1538992140327736e-193,"7.129827009160731e-193",2.0769496070163868e-193,"5.778609793714947e-193",-37.54332840157692
"x12_42","IFG_orbitalis_L -- ITG_L","-0.017491730240921835","0.014887991998845653",1.0,"1.0",1.823118220343427e-190,"3.11888819513297e-190",9.115591101717135e-191,"2.5293932413611886e-190",-37.1532358311635
"x6_183","MFG_L -- PSTG_L","-0.003776393607001824","0.0032144078683867703",1.0,"1.0",1.873399926899144e-190,"3.199618687030716e-190",9.36699963449572e-191,"2.5922044443056336e-190",-37.15149299151617
"x14_54","IFG_triangularis_L -- IOG_L","-0.006987798470084133","0.005968798608011009",1.0,"1.0",1.4272583219243028e-189,"2.433628275439297e-189",7.136291609621514e-190,"1.9696164842555375e-189",-37.021451797767
"x54_78","IOG_L -- Put_L","-0.0195686998060539","0.0168014867464572",1.0,"1.0",2.7957658695444662e-188,"4.7592395970041487e-188",1.3978829347722331e-188,"3.847895844386333e-188",-36.83106332734158
"x50_54","SOG_L -- IOG_L","-0.03594790314325764","0.031068577727997416",1.0,"1.0",1.2294205714656605e-186,"2.085984084372063e-186",6.147102857328303e-187,"1.6875998560569743e-186",-36.5891390442956
"x26_66","SPG_L -- dorsal_ACC_L","-0.06059097449801221","0.052393118913096844",1.0,"1.0",1.6397317095367174e-186,"2.777614270655487e-186",8.198658547683587e-187,"2.244870792818125e-186",-36.57073467619044
"x80_183","GP_L -- PSTG_L","-0.005675440718023551","0.00491986491521947",1.0,"1.0",6.86005400570263e-186,"1.160156192140886e-185",3.430027002851315e-186,"9.366960284831427e-186",-36.479293036474054
"x58_181","LG_L -- PIns_L","-0.008543902281527512","0.0075346920155504316",1.0,"1.0",1.15493473955104e-181,"1.940515349732673e-181",5.7746736977552e-182,"1.5728387571517453e-181",-35.85838845141216
"x30_46","AG_L -- ENT_L","-0.0002876042424197136","0.00025425075722153865",1.0,"1.0",4.5399245778403226e-181,"7.615594713232956e-181",2.2699622889201613e-181,"6.166432989586265e-181",-35.77116075139323
"x54_76","IOG_L -- Caud_L","-0.002375151615512643","0.0021088193123128232",1.0,"1.0",5.142307943649499e-180,"8.61211767261688e-180",2.5711539718247496e-180,"6.966346494341927e-180",-35.61655969951729
"x54_74","IOG_L -- Hippo_L","-0.009004367532455532","0.008015834136694428",1.0,"1.0",2.2501507643951914e-179,"3.7502512739919855e-179",1.1250753821975957e-179,"3.040347312204991e-179",-35.52257919295202
"x48_52","FuG_L -- MOG_L","-0.042391669203923225","0.03805731229050636",1.0,"1.0",2.4440001612568905e-177,"4.0407989886595555e-177",1.2220000806284452e-177,"3.293672092318856e-177",-35.22430261956648
"x44_181","PHG_L -- PIns_L","-0.0038978130166117406","0.003508217328643347",1.0,"1.0",1.0023504868474416e-176,"1.654597693599844e-176",5.011752434237208e-177,"1.3473152647884442e-176",-35.134559439370214
"x0_14","SFG_L -- IFG_triangularis_L","-0.03886725613331134","0.035655809704362426",1.0,"1.0",3.451902089733861e-172,"5.679997874204367e-172",1.7259510448669306e-172,"4.627873915640604e-172",-34.47097592271903
"x62_64","subcallosal_ACC_L -- subgenual_ACC_L","-0.018220058501139648","0.016741866259960173",1.0,"1.0",8.359226247462787e-172,"1.3711250659467487e-171",4.1796131237313934e-172,"1.11780350983514e-171",-34.414851409314714
"x38_76","MTG_L -- Caud_L","-0.006614396214702603","0.006109307200044767",1.0,"1.0",1.3751082232465564e-170,"2.2519572959813067e-170",6.875541116232782e-171,"1.834068313221889e-170",-34.23720022640712
"x0_12","SFG_L -- IFG_orbitalis_L","-0.003995141521610395","0.0036990349080527367",1.0,"1.0",5.0924278673916285e-170,"8.326481584123752e-170",2.5462139336958143e-170,"6.774630903278066e-170",-34.154170201249535
"x50_82","SOG_L -- Thal_L","-0.0492169147945269","0.04564395918567775",1.0,"1.0",1.2316060377299071e-169,"2.00426454253216e-169",6.1580301886495354e-170,"1.6342464731416074e-169",-34.098170477283944
"x12_54","IFG_orbitalis_L -- IOG_L","-0.009697513493478907","0.009076694171068567",1.0,"1.0",1.704516794848585e-167,"2.760837062078694e-167",8.522583974242925e-168,"2.2559781108290094e-167",-33.78568199130977
"x56_70","Cu_L -- Ins_L","-0.0014617088313561843","0.0013683637950815208",1.0,"1.0",1.8652314764490315e-167,"3.016429028319918e-167",9.326157382245158e-168,"2.462391043526464e-167",-33.77997283824009
"x44_70","PHG_L -- Ins_L","-0.0006160578837325454","0.0005767654539048922",1.0,"1.0",1.9519395774582414e-167,"3.151727710872511e-167",9.759697887291207e-168,"2.5703021153553177e-167",-33.777093789311515
"x66_183","dorsal_ACC_L -- PSTG_L","-0.004985455961374478","0.00467858959892225",1.0,"1.0",6.921275707704607e-167,"1.1140778160924212e-166",3.460637853852304e-167,"9.090761874967346e-167",-33.69689877487751
"x64_183","subgenual_ACC_L -- PSTG_L","-0.0005454271719480578","0.0005121817409602492",1.0,"1.0",9.718869843819868e-167,"1.5619612248996217e-166",4.859434921909934e-167,"1.2732949732093118e-166",-33.675393384123446
"x40_70","MTG_L_pole -- Ins_L","-0.003793641218833199","0.003563738790377505",1.0,"1.0",1.1854144777117487e-166,"1.902176720049085e-166",5.927072388558743e-167,"1.549121192464217e-166",-33.66281195861546
"x20_36","RG_L -- STG_L_pole","-0.006922173799230838","0.00650790991503024",1.0,"1.0",1.8175451656303794e-166,"2.9120112173799425e-166",9.087725828151897e-167,"2.369218194493001e-166",-33.63573843355642
"x10_74","IFG_opercularis_L -- Hippo_L","-0.0002713411218023616","0.00025622311851422526",1.0,"1.0",1.854640350305619e-165,"2.9668512558984786e-165",9.273201751528095e-166,"2.41149844543507e-165",-33.48862400615098
"x18_28","MFOG_L -- SMG_L","-0.00020880744937553278","0.00019850755879144248",1.0,"1.0",6.485341862939972e-164,"1.034257138388732e-163",3.242670931469986e-164,"8.41143963426425e-164",-33.26357628178401
"x52_80","MOG_L -- GP_L","-0.005733925340435693","0.00545787695208963",1.0,"1.0",1.2469745613982829e-163,"1.9855671862264966e-163",6.2348728069914145e-164,"1.6132733388090285e-163",-33.2221927469269
"x14_187","IFG_triangularis_L -- PSIG_L","-0.006297214950878258","0.006016558996853729",1.0,"1.0",8.887261514317139e-163,"1.412951715409868e-162",4.4436307571585696e-163,"1.1469221530321994e-162",-33.09789228503224
"x12_52","IFG_orbitalis_L -- MOG_L","-0.0077146790567122385","0.007391290329748157",1.0,"1.0",3.775270388078973e-162,"5.992952226475058e-162",1.8876351940394866e-162,"4.859956283161364e-162",-33.00635768320742
"x28_78","SMG_L -- Put_L","-0.019547291349952253","0.018888124892246425",1.0,"1.0",3.154673992074296e-160,"4.992488657181799e-160",1.577336996037148e-160,"4.0509771486313854e-160",-32.726362783703976
"x4_68","SFG_pole_L -- PCC_L","-0.0001636313942557979","0.00015864137061298017",1.0,"1.0",1.7646574941472878e-159,"2.7884282541106e-159",8.823287470736439e-160,"2.2604214188644093e-159",-32.61746293277273
"x16_28","LFOG_L -- SMG_L","-0.00024049826415888318","0.00023331674730174497",1.0,"1.0",2.4725582874796924e-159,"3.9010637614961607e-159",1.2362791437398462e-159,"3.159380034001829e-159",-32.596129375802505
"x28_66","SMG_L -- dorsal_ACC_L","-0.008096072796780932","0.007957816193703436",1.0,"1.0",2.0171795337782163e-156,"3.1777485806095187e-156",1.0085897668891081e-156,"2.571158642192677e-156",-32.17218080585311
"x20_22","RG_L -- PoCG_L","-0.0002470035297103186","0.00024396573707811237",1.0,"1.0",2.3654220340766373e-155,"3.720686634147902e-155",1.1827110170383187e-155,"3.0076312104045695e-155",-32.016534507695575
"x38_52","MTG_L -- MOG_L","-0.026349926716178966","0.02607191611761201",1.0,"1.0",5.78670814529957e-155,"9.08838077448415e-155",2.893354072649785e-155,"7.339758493118939e-155",-31.95997725129176
"x52_66","MOG_L -- dorsal_ACC_L","-0.00363034742738914","0.0036279707815695663",1.0,"1.0",8.643152295192112e-153,"1.3472383472174452e-152",4.321576147596056e-153,"1.0936017879613492e-152",-31.643492352812633
"x52_74","MOG_L -- Hippo_L","-0.005537983101088917","0.0055388297243256146",1.0,"1.0",1.294795856307192e-152,"2.0121827496665822e-152",6.47397928153596e-153,"1.6342850137535898e-152",-31.617942985412416
"x28_64","SMG_L -- subgenual_ACC_L","-6.931816936872501e-5","6.975105896875767e-5",1.0,"1.0",2.6749989793657046e-151,"4.1446466222208144e-151",1.3374994896828523e-151,"3.3681556492013435e-151",-31.42651906355585
"x18_38","MFOG_L -- MTG_L","-0.0076006659365760836","0.0076515037392709375",1.0,"1.0",3.330197049980095e-151,"5.152098575081313e-151",1.6650985249900476e-151,"4.182953818846357e-151",-31.412669865502153
"x44_64","PHG_L -- subgenual_ACC_L","-0.0009998266358975671","0.0010088451339479644",1.0,"1.0",1.0498386495337999e-150,"1.6217656750260937e-150",5.2491932476689994e-151,"1.3154757896700762e-150",-31.340087079245013
"x0_48","SFG_L -- FuG_L","-0.00130117645603068","0.001320359810860664",1.0,"1.0",1.7195251528625071e-149,"2.652322702254389e-149",8.597625764312536e-150,"2.1494064410781338e-149",-31.163332941501505
"x30_48","AG_L -- FuG_L","-0.012212343611134945","0.012431581480983254",1.0,"1.0",8.13367387376719e-149,"1.2508696076298725e-148",4.066836936883595e-149,"1.0142593324516916e-148",-31.065091307061586
"x6_18","MFG_L -- MFOG_L","-7.856717522866102e-5","8.046044092474867e-5",1.0,"1.0",1.5515156725923636e-147,"2.3825203577642376e-147",7.757578362961818e-148,"1.9300705782849715e-147",-30.878680279728442
"x36_40","STG_L_pole -- MTG_L_pole","-0.01764770014561781","0.018090521830943833",1.0,"1.0",2.4923166982099188e-147,"3.8215522705885425e-147",1.2461583491049594e-147,"3.092982952814468e-147",-30.84871096884542
"x12_34","IFG_orbitalis_L -- STG_L","-0.033579707011548686","0.03452222561190097",1.0,"1.0",1.0230393417258272e-146,"1.5617193490947363e-146",5.115196708629136e-147,"1.2665618644572144e-146",-30.75941815321814
"x16_36","LFOG_L -- STG_L_pole","-0.006871495834122969","0.0070902149583676015",1.0,"1.0",6.0262981794775525e-146,"9.145481841289247e-146",3.0131490897387762e-146,"7.442981641717502e-146",-30.647276416553108
"x46_185","ENT_L -- PSMG_L","-0.00015641234887273084","0.00016154160620567265",1.0,"1.0",9.469880525078436e-146,"1.4350404602424863e-145",4.734940262539218e-146,"1.1668245646971645e-145",-30.618692498634488
"x18_78","MFOG_L -- Put_L","-0.017972740561850605","0.018667873815614244",1.0,"1.0",1.4700996002972311e-144,"2.2244928162392314e-144",7.350498001486156e-145,"1.8070701737620358e-144",-30.445243273073928
"x64_80","subgenual_ACC_L -- GP_L","-0.0006260034074630083","0.00065377034210159",1.0,"1.0",2.0131706681274346e-143,"3.041798016805686e-143",1.0065853340637173e-143,"2.468757869089923e-143",-30.279694001505238
"x26_187","SPG_L -- PSIG_L","-0.011995193410277468","0.012644997312346008",1.0,"1.0",1.7336812418263315e-141,"2.6080815193172282e-141",8.668406209131657e-142,"2.1209930086173202e-141",-29.99773840496127
"x40_78","MTG_L_pole -- Put_L","-0.018515740751741113","0.019592294641667198",1.0,"1.0",1.0262802314399296e-140,"1.5394203471598945e-140",5.131401157199648e-141,"1.2525943862503858e-140",-29.885173948015794
"x14_78","IFG_triangularis_L -- Put_L","-0.04185536052951402","0.04442334613151685",1.0,"1.0",4.280663163429489e-140,"6.402436956863469e-140",2.1403315817147444e-140,"5.212336910764142e-140",-29.7947550301421
"x34_181","STG_L -- PIns_L","-0.011931385358879698","0.012955856603157748",1.0,"1.0",1.7418395101067994e-135,"2.5939624359144422e-135",8.709197550533997e-136,"2.1159670105170627e-135",-29.122237557066878
"x10_78","IFG_opercularis_L -- Put_L","-0.020787118121157692","0.02285598507102013",1.0,"1.0",5.224081586029514e-133,"7.757423875954874e-133",2.612040793014757e-133,"6.331293257073239e-133",-28.760361476244316
"x12_48","IFG_orbitalis_L -- FuG_L","-0.011991837067769235","0.013542215035489477",1.0,"1.0",7.871803631650373e-128,"1.1507509546268555e-127",3.9359018158251863e-128,"9.517893409764176e-128",-28.002448908399774
"x18_40","MFOG_L -- MTG_L_pole","-0.005545859975578144","0.006290917186454636",1.0,"1.0",5.594538596064322e-127,"8.155418939333203e-127",2.797269298032161e-127,"6.748656698049619e-127",-27.87757108765301
"x78_183","Put_L -- PSTG_L","-0.007085453428015196","0.008048176617060651",1.0,"1.0",1.0081246706299399e-126,"1.4675232547144695e-126",5.0406233531496995e-127,"1.2132663187232416e-126",-27.840058877533775
"x34_185","STG_L -- PSMG_L","-0.0343419845162078","0.03949515016797247",1.0,"1.0",2.197684815365334e-124,"3.185719585298488e-124",1.098842407682667e-124,"2.638751489446776e-124",-27.496766053447658
"x12_74","IFG_orbitalis_L -- Hippo_L","-0.00850918227785075","0.009878591202977469",1.0,"1.0",1.2431843575203933e-122,"1.7945548257093544e-122",6.215921787601967e-123,"1.4892312616129712e-122",-27.239103704825595
"x56_78","Cu_L -- Put_L","-0.014067330607828941","0.01654307037822368",1.0,"1.0",2.905375391495941e-120,"4.1822858556304576e-120",1.4526876957479705e-120,"3.4723597346400686e-120",-26.89029563574697
"x8_56","MFG_DPFC_L -- Cu_L","-0.0006505578349495163","0.0007650759337098784",1.0,"1.0",2.945570764282443e-120,"4.234257973656012e-120",1.4727853821412216e-120,"3.5122877200833283e-120",-26.889416036558835
"x4_36","SFG_pole_L -- STG_L_pole","-0.00011534666043081009","0.00013628426803380392",1.0,"1.0",2.0711728358353755e-119,"2.9690635527556976e-119",1.0355864179176878e-119,"2.4639814771144985e-119",-26.764510146167726
"x36_60","STG_L_pole -- rostral_ACC_L","-0.00016470078632301583","0.00019690661906495208",1.0,"1.0",2.768154071783777e-117,"3.9627101857485604e-117",1.3840770358918884e-117,"3.285595715936019e-117",-26.450589608145
"x20_38","RG_L -- MTG_L","-0.007011020673348938","0.008413464682539893",1.0,"1.0",1.2940267880848131e-116,"1.844790255740746e-116",6.470133940424066e-117,"1.5324001437846471e-116",-26.351562509461917
"x12_68","IFG_orbitalis_L -- PCC_L","-0.0017597282296969365","0.0022011366434011737",1.0,"1.0",2.0900009533690416e-109,"2.939063840675215e-109",1.0450004766845208e-109,"2.469350441480546e-109",-25.28125314446485
"x72_78","Amyg_L -- Put_L","-0.004966627032935608","0.0062759796274639785",1.0,"1.0",1.0824481266266768e-107,"1.5201272877321715e-107",5.412240633133384e-108,"1.2760066185177795e-107",-25.02534208988042
"x56_183","Cu_L -- PSTG_L","-0.010723331714713007","0.013682932184422868",1.0,"1.0",4.522589548795883e-106,"6.334073319355533e-106",2.2612947743979413e-106,"5.319182026140612e-106",-24.782811072188558
"x42_64","ITG_L -- subgenual_ACC_L","-0.0001536634510633627","0.0001968197696566626",1.0,"1.0",1.914311434483936e-105,"2.6738358092994247e-105",9.57155717241968e-106,"2.2463858669964556e-105",-24.688906979705916
"x2_44","SFG_PFC_L -- PHG_L","-0.00024497856814365964","0.0003177489754415123",1.0,"1.0",2.1650644643284747e-103,"3.020002318840932e-103",1.0825322321642373e-103,"2.534888824185488e-103",-24.380574388455525
"x18_187","MFOG_L -- PSIG_L","-0.0010250918206589927","0.0013349357495208815",1.0,"1.0",9.637056442400244e-103,"1.3406389002532598e-102",4.818528221200122e-103,"1.1257735234632339e-102",-24.283003622119693
"x26_62","SPG_L -- subcallosal_ACC_L","-0.00019959192406029876","0.00026042497597642824",1.0,"1.0",1.978473837384328e-102,"2.7486180156950064e-102",9.89236918692164e-103,"2.305991465870247e-102",-24.23596585693973
"x50_76","SOG_L -- Caud_L","-0.0003335786735520553","0.00043976325478075305",1.0,"1.0",8.828642061184803e-101,"1.219979243434749e-100",4.414321030592402e-101,"1.0267016329580081e-100",-23.987188011153336
"x6_16","MFG_L -- LFOG_L","-0.00012620973881342852","0.00016733886625237623",1.0,"1.0",7.093023079709125e-100,"9.775338065910713e-100",3.5465115398545626e-100,"8.230133281949489e-100",-23.85042079485964
"x2_40","SFG_PFC_L -- MTG_L_pole","-0.0007115537113572776","0.0009592602055008146",1.0,"1.0",2.795314774371944e-97,"3.847274988663514e-97",1.397657387185972e-97,"3.2361865676453715e-97",-23.45693475588577
"x22_68","PoCG_L -- PCC_L","-0.007822865896158701","0.0106730866885113",1.0,"1.0",1.9009031957806652e-95,"2.6127952292602766e-95",9.504515978903326e-96,"2.1957977763761033e-95",-23.17799413036179
"x0_42","SFG_L -- ITG_L","-0.0013364426410373879","0.0018346459199966747",1.0,"1.0",1.6309460361850112e-94,"2.2387654475483905e-94",8.154730180925056e-95,"1.879765197607446e-94",-23.035522341317066
"x10_56","IFG_opercularis_L -- Cu_L","-0.00026561699529907486","0.00036570883899473183",1.0,"1.0",4.520657877908096e-94,"6.188995904278941e-94",2.260328938954048e-94,"5.19875655959431e-94",-22.96785313431852
"x26_68","SPG_L -- PCC_L","-0.05031407575843653","0.06980784323453865",1.0,"1.0",6.352880191292237e-93,"8.651619734194034e-93",3.1764400956461185e-93,"7.28961307980872e-93",-22.792149189935472
"x32_54","PrCu_L -- IOG_L","-0.008913740527997269","0.012505011552967581",1.0,"1.0",2.740673215405126e-91,"3.717689092980741e-91",1.370336607702563e-91,"3.1378282941861786e-91",-22.54114074251614
"x10_66","IFG_opercularis_L -- dorsal_ACC_L","-0.005102579927917895","0.007324917528371283",1.0,"1.0",5.724109075379955e-88,"7.734272706290149e-88",2.8620545376899777e-88,"6.539131228496968e-88",-22.028609131475335
"x6_44","MFG_L -- PHG_L","-0.0001018440492298","0.00014786740082196913",1.0,"1.0",2.2748701395629407e-86,"3.0697400188365626e-86",1.1374350697814703e-86,"2.5930513154709733e-86",-21.780267990795426
"x70_78","Ins_L -- Put_L","-0.018919392780001383","0.027617525550020068",1.0,"1.0",1.2843775737691827e-85,"1.728648620092463e-85",6.4218878688459136e-86,"1.460803064671543e-85",-21.663191013905237
"x24_74","PrCG_L -- Hippo_L","-0.00015732133616761198","0.00023145773019824447",1.0,"1.0",1.5591836713040618e-84,"2.093067574318682e-84",7.795918356520309e-85,"1.769468311183886e-84",-21.493935259996444
"x20_48","RG_L -- FuG_L","-0.0016573924928513875","0.002442339989242321",1.0,"1.0",2.589489506688292e-84,"3.4716601546922056e-84",1.294744753344146e-84,"2.932299386676567e-84",-21.459482616507717
"x28_50","SMG_L -- SOG_L","-0.0019269261119107533","0.0028399448610285562",1.0,"1.0",2.71305365705285e-84,"3.6326138875157826e-84",1.356526828526425e-84,"3.0655136845520743e-84",-21.45631586059592
"x12_36","IFG_orbitalis_L -- STG_L_pole","-0.008247939251602636","0.01219983530481148",1.0,"1.0",8.435110021874566e-84,"1.1279507587390408e-83",4.217555010937283e-84,"9.510173063878186e-84",-21.37920175650433
