"lr_t","edge","lr_rank","svr_t","svr_rank"
-0.6558958322225042,"SOG_L_to_ITG_L",701,58.892053313786086,957
-0.6282423416288938,"SOG_L_to_AG_L",702,22.554535379349286,730
-0.6244670480809963,"Cu_L_to_MTG_L_pole",703,47.39004886608037,891
-0.6204664319039158,"STG_L_pole_to_PrCG_L",704,-33.68929627391182,371
-0.620313471962852,"PrCG_L_to_SFG_PFC_L",705,-17.228123078145092,479
-0.6173510123444668,"LFOG_L_to_IFG_orbitalis_L",706,21.75398235390102,726
-0.5927239300020759,"IOG_L_to_FuG_L",707,43.27769287007388,863
-0.5897362097776008,"PIns_L_to_MTG_L",708,30.247026351683367,782
-0.5879098746423345,"subgenual_ACC_L_to_STG_L",709,-5.968330933163754,554
-0.5876767460508152,"Hippo_L_to_subgenual_ACC_L",710,-18.501361986284564,469
-0.5803585647042394,"Ins_L_to_MFG_DPFC_L",711,-4.622622801498138,561
-0.5795436519776577,"rostral_ACC_L_to_Cu_L",712,-54.55419029830483,212
-0.5758348600722927,"Put_L_to_subcallosal_ACC_L",713,-43.57111918590445,306
-0.5756354828444085,"GP_L_to_STG_L",714,33.1830856544136,796
-0.5703228688362457,"Amyg_L_to_subgenual_ACC_L",715,-44.33506451967312,297
-0.5664319938621166,"PCC_L_to_SFG_pole_L",716,-28.35950996660991,405
-0.5598662526091792,"PSTG_L_to_PHG_L",717,5.699368326412904,621
-0.5421848299942921,"GP_L_to_MFOG_L",718,36.61977879113147,822
-0.5393819139397991,"Hippo_L_to_SOG_L",719,13.748735208770015,672
-0.537021673788865,"STG_L_pole_to_SFG_pole_L",720,-26.552789740592186,418
-0.5321826307495189,"STG_L_to_SFG_L",721,-1.6709268178558911,579
-0.5300935758536995,"PIns_L_to_subgenual_ACC_L",722,5.367204964870562,619
-0.5217970748692282,"Thal_L_to_SFG_L",723,23.483754687441508,738
-0.5202831137323588,"PSIG_L_to_IFG_orbitalis_L",724,6.436001877277992,631
-0.5161939951316658,"Thal_L_to_subgenual_ACC_L",725,-42.88547930162621,311
-0.5161605489767543,"IOG_L_to_PrCu_L",726,-11.954251681150174,507
-0.5008951296737709,"PSIG_L_to_ENT_L",727,-53.96610545912005,221
-0.496498942618767,"dorsal_ACC_L_to_IFG_triangularis_L",728,6.099848739686184,627
-0.4945031877025998,"Thal_L_to_FuG_L",729,40.69039610113993,845
-0.4936636708078233,"PSTG_L_to_IOG_L",730,19.744749220156187,713
-0.49330912101097546,"Thal_L_to_IOG_L",731,35.53249155414645,812
-0.4899581927505665,"Caud_L_to_Ins_L",732,44.22821831066148,871
-0.4793114214366322,"PCC_L_to_Cu_L",733,-18.356555863383928,473
-0.4778403122712823,"Hippo_L_to_FuG_L",734,53.96459803633697,936
-0.469505985460356,"PSIG_L_to_STG_L",735,14.944040558089805,678
-0.46818187693817104,"LG_L_to_AG_L",736,18.380142529734904,702
-0.4667128619709658,"PIns_L_to_SPG_L",737,5.781299389092844,624
-0.45382730971836505,"STG_L_to_SPG_L",738,11.770610025047185,663
-0.4476369670076408,"Hippo_L_to_IFG_triangularis_L",739,32.490574957086196,793
-0.41887742266676214,"SOG_L_to_PrCu_L",740,-6.627018379227484,546
-0.4149883033838858,"PCC_L_to_SFG_PFC_L",741,16.548465064395497,688
-0.4145562933890311,"FuG_L_to_MTG_L",742,47.34912849680794,890
-0.40916914102771346,"Thal_L_to_Put_L",743,-50.390446363933066,243
-0.40204311013443117,"Amyg_L_to_PHG_L",744,24.545201184299607,745
-0.397420494528492,"MTG_L_to_MFG_DPFC_L",745,37.566424616451386,828
-0.394499023965318,"PSIG_L_to_MTG_L_pole",746,-5.606838519886859,556
-0.39204917386199367,"Cu_L_to_SMG_L",747,22.10631579554466,728
-0.38719142087639297,"GP_L_to_SFG_L",748,34.78348367385964,808
-0.3850064080783874,"dorsal_ACC_L_to_LFOG_L",749,19.729237430955227,712
-0.38456639033153156,"IFG_opercularis_L_to_SFG_pole_L",750,-11.473410338723285,515
-0.3651058326695356,"Thal_L_to_IFG_opercularis_L",751,31.499939102853162,787
-0.36442958794154157,"LFOG_L_to_MFG_DPFC_L",752,66.0958790967897,986
-0.3639934856239382,"ENT_L_to_SPG_L",753,1.2563412517377406,596
-0.35469485440853743,"PCC_L_to_MFOG_L",754,19.91590565324255,715
-0.3524281352259136,"subgenual_ACC_L_to_IOG_L",755,25.03445759082232,752
-0.3464197072688997,"subgenual_ACC_L_to_PoCG_L",756,22.460899994277057,729
-0.3421824950902886,"PHG_L_to_AG_L",757,30.839347914973636,783
-0.3415672540738972,"Thal_L_to_subcallosal_ACC_L",758,-35.27126137377751,360
-0.32952023750874687,"PHG_L_to_PoCG_L",759,41.911827284770254,854
-0.3281977603366332,"Ins_L_to_IFG_triangularis_L",760,-18.98090468336903,464
-0.32408268837275006,"Cu_L_to_MFG_L",761,34.76561124248236,807
-0.32053519912294887,"Cu_L_to_ITG_L",762,24.58574216630823,746
-0.31771145720009875,"PSMG_L_to_SFG_PFC_L",763,24.15819310401214,744
-0.31464538706943906,"GP_L_to_MTG_L_pole",764,64.3060286503508,981
-0.29853810205952486,"GP_L_to_STG_L_pole",765,69.80054094891977,996
-0.2944105808192038,"subcallosal_ACC_L_to_SPG_L",766,-17.55937693817482,477
-0.29323425711887546,"subcallosal_ACC_L_to_MFG_L",767,3.3481566821664988,605
-0.28975701135378495,"PSMG_L_to_subgenual_ACC_L",768,18.964275042007525,706
-0.28489091025060104,"FuG_L_to_STG_L_pole",769,67.00592135891159,989
-0.2679812640149855,"subgenual_ACC_L_to_SOG_L",770,-11.42693939245211,516
-0.2677609487908017,"FuG_L_to_SFG_PFC_L",771,31.183409534410607,786
-0.263980987722184,"subgenual_ACC_L_to_PHG_L",772,-28.82023608167237,402
-0.2613440390258465,"PCC_L_to_PrCu_L",773,18.460979626924495,703
-0.257267463529344,"PrCG_L_to_PoCG_L",774,6.725561036718447,633
-0.2546274689969955,"Cu_L_to_IOG_L",775,-16.374299884567883,484
-0.2517686798756519,"PSIG_L_to_LFOG_L",776,21.845882678925648,727
-0.24578438507624695,"FuG_L_to_MFG_DPFC_L",777,32.162478508886245,790
-0.23216440222686494,"MOG_L_to_SOG_L",778,58.154020689146094,956
-0.2199792530249257,"dorsal_ACC_L_to_SFG_PFC_L",779,3.3537295463837866,606
-0.2062426442158901,"ITG_L_to_SPG_L",780,33.45130013445394,799
-0.20585638514504997,"GP_L_to_IFG_triangularis_L",781,43.234496639119136,862
-0.1956367848404456,"MFOG_L_to_SFG_PFC_L",782,49.85250592543294,911
-0.1935448735360283,"ITG_L_to_STG_L",783,48.826012984773115,905
-0.18015081559144985,"Caud_L_to_MFOG_L",784,23.347683910351215,737
-0.17967032103620947,"Ins_L_to_STG_L_pole",785,13.788919293774265,674
-0.17446271896641272,"PrCu_L_to_AG_L",786,51.24479620057984,921
-0.17024669608947252,"Ins_L_to_LFOG_L",787,51.446956096887504,923
-0.16028609049903364,"Caud_L_to_ENT_L",788,-45.67592426114135,286
-0.1568578097349344,"FuG_L_to_STG_L",789,77.5306396395874,1009
-0.14782701134570778,"PHG_L_to_MTG_L",790,36.96382693597193,824
-0.1471414220211802,"PSMG_L_to_ENT_L",791,-27.68309494963649,408
-0.1470244891809737,"PCC_L_to_MFG_L",792,7.761326313893273,639
-0.14325892480325816,"LFOG_L_to_SFG_PFC_L",793,52.279180367540675,926
-0.1402529930195352,"PIns_L_to_SFG_PFC_L",794,28.969123427483368,774
-0.13356889519998721,"Put_L_to_PoCG_L",795,19.546729384798976,711
-0.13141037640276457,"PIns_L_to_GP_L",796,9.284793652490329,647
-0.12980451043574728,"PSIG_L_to_STG_L_pole",797,24.932984508381974,750
-0.12839868081962266,"SOG_L_to_SFG_L",798,48.224822459331584,899
-0.10401101103759194,"PSIG_L_to_Ins_L",799,28.81132207655264,772
-0.10367079019085461,"PSTG_L_to_FuG_L",800,25.878544825595434,760
-0.09608063639967838,"PSTG_L_to_subgenual_ACC_L",801,-29.445618635522365,397
-0.09506419745972189,"rostral_ACC_L_to_SFG_PFC_L",802,20.313667613894662,716
-0.09439054224163257,"SFG_pole_L_to_SFG_PFC_L",803,18.6774915710351,704
-0.09231904743583502,"LG_L_to_SPG_L",804,6.357809138198142,629
-0.08950512798442155,"Hippo_L_to_AG_L",805,50.29230907364595,912
-0.08911374301644887,"subgenual_ACC_L_to_MFOG_L",806,-31.544316597725537,385
-0.08764141970817657,"subgenual_ACC_L_to_LG_L",807,4.9835965623056095,615
-0.08638287017386603,"rostral_ACC_L_to_PHG_L",808,-8.63590003407367,535
-0.08425220034407686,"MFOG_L_to_MFG_DPFC_L",809,63.188753254509464,975
-0.08314162220084254,"PSMG_L_to_PHG_L",810,34.15882897091582,804
-0.08174422530337666,"PSMG_L_to_MFG_DPFC_L",811,39.24106266637646,837
-0.0807823893171823,"Thal_L_to_PHG_L",812,-9.370095963920992,529
-0.07554465865955874,"Put_L_to_dorsal_ACC_L",813,17.585276164063394,695
-0.07079073654121117,"GP_L_to_subgenual_ACC_L",814,-27.11883956286936,413
-0.0674950751712477,"PIns_L_to_Hippo_L",815,36.508031375386764,821
-0.04776839998772748,"Put_L_to_SFG_pole_L",816,4.024675850482772,608
-0.04351619068426442,"subcallosal_ACC_L_to_SFG_pole_L",817,-46.22093432730825,279
-0.030589733444463026,"PSIG_L_to_FuG_L",818,75.26412048227745,1006
-0.026550334224120037,"ENT_L_to_STG_L",819,-36.476767843247536,354
-0.011959036928203375,"RG_L_to_IFG_orbitalis_L",820,33.43947510493021,798
0.0,"ENT_L_to_SFG_PFC_L",821,NaN,1024
0.0,"ENT_L_to_SFG_pole_L",822,NaN,1025
0.0,"Amyg_L_to_SFG_pole_L",823,NaN,1026
0.0,"ENT_L_to_MFG_L",824,NaN,1027
0.0,"ENT_L_to_MFG_DPFC_L",825,NaN,1028
0.0,"ENT_L_to_IFG_opercularis_L",826,NaN,1029
0.0,"ENT_L_to_IFG_orbitalis_L",827,NaN,1030
0.0,"ENT_L_to_IFG_triangularis_L",828,NaN,1031
0.0,"ENT_L_to_MFOG_L",829,NaN,1032
0.0,"rostral_ACC_L_to_ENT_L",830,NaN,1033
0.0,"subcallosal_ACC_L_to_ENT_L",831,NaN,1034
0.0,"subgenual_ACC_L_to_ENT_L",832,NaN,1035
0.01972676382582824,"PHG_L_to_SPG_L",833,8.060212296838266,640
0.025005394662223304,"LFOG_L_to_IFG_triangularis_L",834,52.78998101442207,931
0.034527991262877256,"PSIG_L_to_PIns_L",835,31.560747790997947,788
0.044101773848663456,"SPG_L_to_RG_L",836,42.97212316145767,860
0.045898624892409916,"GP_L_to_ENT_L",837,18.247595936369137,701
0.048760263375639185,"dorsal_ACC_L_to_FuG_L",838,46.64057119052782,884
0.051357362984055584,"GP_L_to_MFG_L",839,38.037657793877266,832
0.05802611698480513,"SOG_L_to_ENT_L",840,17.08882283996494,691
0.06443357875997098,"Amyg_L_to_ITG_L",841,61.865666710693866,970
0.0776411836299085,"PHG_L_to_PrCG_L",842,47.305212453149466,889
0.0778665496427909,"PIns_L_to_MFG_DPFC_L",843,42.322056163051,856
0.0829887102232882,"PSIG_L_to_GP_L",844,45.68287024125288,878
0.0905451126016964,"subcallosal_ACC_L_to_LG_L",845,-54.03951463575817,218
0.09259990323374245,"PIns_L_to_FuG_L",846,52.057791274497426,925
0.12227506254768208,"subcallosal_ACC_L_to_MFG_DPFC_L",847,50.429341524892706,914
0.13333847708774044,"IFG_orbitalis_L_to_SFG_PFC_L",848,36.28813083214686,819
0.1357405869031956,"GP_L_to_FuG_L",849,56.319216125770566,945
0.14089209738887426,"PSIG_L_to_SFG_PFC_L",850,40.73806817975594,849
0.15343807698368966,"STG_L_to_SMG_L",851,-13.461219290778118,499
0.15821197395792927,"GP_L_to_MTG_L",852,68.03197124503413,992
0.1619296632056764,"FuG_L_to_PrCu_L",853,10.095027331622608,653
0.1625205580304387,"PCC_L_to_ITG_L",854,62.709880170520016,972
0.16442308702062017,"Amyg_L_to_STG_L_pole",855,70.55455064709808,998
0.16650191188188693,"Hippo_L_to_SPG_L",856,47.11624993871215,888
0.1775779414511153,"STG_L_to_PoCG_L",857,-7.853188792221248,538
0.18882572509650766,"PIns_L_to_SFG_L",858,34.16117105420354,805
0.1910167034638572,"dorsal_ACC_L_to_PrCu_L",859,29.812836889100513,780
0.2002681077623185,"PSIG_L_to_MFG_DPFC_L",860,46.78571389204547,885
0.21057858737095927,"Caud_L_to_rostral_ACC_L",861,15.508218065084812,681
0.21882161636821781,"rostral_ACC_L_to_MFG_DPFC_L",862,40.76396309175537,850
0.22849343915132087,"ITG_L_to_PrCu_L",863,72.54292306559627,1002
0.23151127345349629,"GP_L_to_Ins_L",864,45.34301305838421,876
0.232697856275895,"LG_L_to_SOG_L",865,50.45105293577942,915
0.24462310402090934,"PIns_L_to_PoCG_L",866,27.46221673174108,764
0.2464501207594574,"PSTG_L_to_Thal_L",867,35.16489311091623,810
0.2511571411760209,"PSIG_L_to_subgenual_ACC_L",868,51.01467377438014,919
0.254448317342983,"PCC_L_to_SFG_L",869,19.307290859065734,710
0.2724652746986789,"subgenual_ACC_L_to_FuG_L",870,21.629622184583994,724
0.2820654118552257,"rostral_ACC_L_to_IFG_orbitalis_L",871,37.30225325195587,827
0.28250027380655635,"IFG_triangularis_L_to_SFG_PFC_L",872,25.15064431199853,753
0.2827258538838741,"STG_L_to_PrCG_L",873,43.964762420119044,867
0.28358289729261643,"IFG_opercularis_L_to_SFG_PFC_L",874,37.78772052325485,829
0.28957867015819444,"FuG_L_to_ENT_L",875,25.251410914391492,755
0.2939267309991423,"subcallosal_ACC_L_to_SFG_PFC_L",876,12.02275993904261,664
0.2947609618558257,"Cu_L_to_FuG_L",877,-29.224735955228773,398
0.3025586980733153,"Ins_L_to_MFOG_L",878,72.13067423777922,1001
0.3037537970204211,"MFOG_L_to_IFG_orbitalis_L",879,61.63867163119839,969
0.32356014833914354,"dorsal_ACC_L_to_PrCG_L",880,1.123798399430319,593
0.328867059943896,"Ins_L_to_subcallosal_ACC_L",881,-12.864265277231922,501
0.33978028776605496,"MOG_L_to_PHG_L",882,63.49904117931668,977
0.34168598811356204,"Thal_L_to_dorsal_ACC_L",883,52.300329636040196,927
0.36436058015947326,"SPG_L_to_PrCG_L",884,63.36370605007471,976
0.3710760989012261,"MOG_L_to_PrCu_L",885,59.971780389261546,960
0.37253765853674614,"PHG_L_to_ITG_L",886,49.62679148944731,910
0.3772005680710253,"MOG_L_to_ENT_L",887,26.154931721397563,761
0.3933281273930676,"IFG_orbitalis_L_to_SFG_pole_L",888,26.330794837307057,762
0.397669491735898,"IFG_triangularis_L_to_SFG_pole_L",889,25.195452921548192,754
0.3993428236975961,"PCC_L_to_IOG_L",890,66.99268269071258,988
0.40078107687958137,"dorsal_ACC_L_to_SFG_L",891,17.955296627054366,696
0.408693107971838,"SOG_L_to_PoCG_L",892,75.38467476366391,1007
0.41113857691476696,"PIns_L_to_PrCG_L",893,29.047833282778452,777
0.43303561113049593,"Amyg_L_to_LFOG_L",894,13.765858027100052,673
0.4361187167904377,"PoCG_L_to_SFG_L",895,54.88400537269236,939
0.45226608173483807,"PrCu_L_to_MFG_L",896,52.65781492058397,930
0.46058904438376924,"subgenual_ACC_L_to_LFOG_L",897,-14.395947996387262,494
0.47108247070172643,"SFG_PFC_L_to_SFG_L",898,40.73063006657678,848
0.48277708055398044,"PHG_L_to_SFG_L",899,28.979485505191622,775
0.4956811700507724,"ENT_L_to_PrCu_L",900,-5.176712762736,558
0.49683376525544687,"GP_L_to_PrCG_L",901,48.00937788890346,897
0.49701363082066435,"MFOG_L_to_SFG_pole_L",902,44.080845737362864,868
0.5054985469220734,"Amyg_L_to_MFOG_L",903,23.733534716440026,739
0.5143291734257647,"SPG_L_to_SFG_L",904,71.83181056356203,1000
0.5144527802869272,"PHG_L_to_MTG_L_pole",905,55.93627807353864,944
0.5434914779000662,"subgenual_ACC_L_to_subcallosal_ACC_L",906,-27.2837690137548,411
0.5494173369616713,"PSMG_L_to_LG_L",907,49.101839468390324,906
0.568367464760222,"subgenual_ACC_L_to_MFG_L",908,-31.730621601861134,384
0.569790187082713,"PHG_L_to_STG_L",909,51.336008181282175,922
0.5738039650332307,"subgenual_ACC_L_to_MFG_DPFC_L",910,-6.4683364669962815,548
0.5754770618489196,"LG_L_to_PrCG_L",911,50.94838285286363,917
0.5844411922987851,"Hippo_L_to_PHG_L",912,92.63422287550665,1021
0.5977551279412125,"GP_L_to_IFG_opercularis_L",913,43.662424704645424,866
0.5996905081619188,"PrCu_L_to_PoCG_L",914,39.30208236341098,838
0.6042878322935482,"subgenual_ACC_L_to_IFG_triangularis_L",915,56.571912183052184,946
0.6143920920207833,"Thal_L_to_SMG_L",916,63.99744148793904,979
0.6152763295344327,"PCC_L_to_MOG_L",917,60.711145907364646,963
0.6182435561256744,"MFOG_L_to_SFG_L",918,-1.2696322693340318,581
0.6257656688311144,"dorsal_ACC_L_to_STG_L",919,46.563775462127104,883
0.6265483060792879,"dorsal_ACC_L_to_MFG_L",920,52.4408616221007,928
0.6348672065300599,"ENT_L_to_PoCG_L",921,40.71860329759838,847
0.6476488874005897,"Put_L_to_PrCG_L",922,61.213234053116345,966
0.6483515504949733,"Amyg_L_to_FuG_L",923,41.666390349067555,853
0.6492625466424827,"dorsal_ACC_L_to_ENT_L",924,-45.2001048681048,291
0.6504004110322044,"PrCu_L_to_RG_L",925,58.94835508835898,958
0.6518230934660764,"Thal_L_to_GP_L",926,6.155389277974029,628
0.6558713837251792,"PIns_L_to_Thal_L",927,48.46477776570498,902
0.6952952349348485,"Put_L_to_rostral_ACC_L",928,50.9533460831557,918
0.6977384452246638,"PCC_L_to_subgenual_ACC_L",929,20.66358167810526,719
0.6984366281418466,"subcallosal_ACC_L_to_IFG_opercularis_L",930,33.249544791214305,797
0.7009746209071088,"rostral_ACC_L_to_PoCG_L",931,20.64242043448402,718
0.701557424924216,"LFOG_L_to_SFG_pole_L",932,52.808107634413446,932
0.7049141132381399,"PCC_L_to_FuG_L",933,52.60176019560038,929
0.7080949216983415,"Amyg_L_to_MTG_L",934,67.71455995810098,991
0.7117562371234664,"Thal_L_to_ENT_L",935,37.254275482732844,825
0.7285837423196367,"rostral_ACC_L_to_IFG_opercularis_L",936,57.35683434721265,951
0.7288881270438794,"Ins_L_to_SFG_PFC_L",937,45.88890681909826,881
0.7314771770569448,"dorsal_ACC_L_to_Cu_L",938,-42.10802849271097,321
0.7372303216913277,"LG_L_to_SFG_L",939,42.29573262973142,855
0.7375511325328581,"ENT_L_to_MTG_L_pole",940,35.737388419687605,815
0.7396459590459051,"LG_L_to_IOG_L",941,43.43256104821319,864
0.7431220811115502,"subgenual_ACC_L_to_PrCu_L",942,25.30466506343031,756
0.7529901673845174,"Cu_L_to_MOG_L",943,28.909091103507016,773
0.7589464671382238,"Cu_L_to_AG_L",944,62.53186808087342,971
0.7605189972246212,"Put_L_to_ENT_L",945,38.12977357020615,833
0.7685455420599374,"rostral_ACC_L_to_IFG_triangularis_L",946,50.35660189060745,913
0.7752420937037058,"SOG_L_to_PrCG_L",947,69.39070030945253,995
0.7820224363963937,"Ins_L_to_SFG_pole_L",948,45.29565892811535,875
0.798659737030517,"subcallosal_ACC_L_to_Cu_L",949,-45.14867973805156,292
0.7997438275585058,"subgenual_ACC_L_to_IFG_opercularis_L",950,34.76237154007436,806
0.8013376086331763,"PHG_L_to_PrCu_L",951,21.45284150076695,722
0.8018290960091576,"Ins_L_to_subgenual_ACC_L",952,23.2079854669404,736
0.8028119776324381,"subgenual_ACC_L_to_RG_L",953,-18.42644309416555,471
0.80545232193205,"MFOG_L_to_LFOG_L",954,65.43496501684157,984
0.8058672103423896,"rostral_ACC_L_to_LG_L",955,13.84821589899244,675
0.8205563428745696,"subcallosal_ACC_L_to_IFG_triangularis_L",956,45.8140609469862,879
0.8252387642638547,"PCC_L_to_ENT_L",957,-2.593366715497322,573
0.8420076050144792,"Cu_L_to_SPG_L",958,25.59178011844911,758
0.8459904508260473,"dorsal_ACC_L_to_PHG_L",959,58.10146574934428,955
0.84630082731904,"rostral_ACC_L_to_LFOG_L",960,79.43966608348452,1013
0.8542716519932605,"rostral_ACC_L_to_PrCu_L",961,23.90377995075147,740
0.8568146267032672,"PIns_L_to_dorsal_ACC_L",962,48.353842309385335,901
0.868072599812361,"subgenual_ACC_L_to_SFG_pole_L",963,48.4802523663815,903
0.8751793348984531,"Ins_L_to_rostral_ACC_L",964,54.89292128651672,940
0.8849076098261108,"IOG_L_to_ENT_L",965,6.367764139978811,630
0.9007205204153483,"PSTG_L_to_LG_L",966,69.01644664217908,994
0.9029523045310134,"subgenual_ACC_L_to_IFG_orbitalis_L",967,78.42532227435497,1011
0.9063886729725966,"ENT_L_to_STG_L_pole",968,65.38368857871022,983
0.9110920790418183,"LG_L_to_FuG_L",969,65.44866939957525,985
0.9322267948525652,"Ins_L_to_RG_L",970,86.15701605146296,1018
0.9624845061704782,"Thal_L_to_PrCG_L",971,67.66941824511261,990
0.9794857713830305,"Caud_L_to_dorsal_ACC_L",972,47.452293163523606,892
0.9860909419712078,"Amyg_L_to_MTG_L_pole",973,81.39446049773353,1015
1.1109432180236034,"LG_L_to_Cu_L",974,79.60464383947387,1014
1.129935498413319,"rostral_ACC_L_to_SFG_L",975,28.125394045353243,769
1.1412447961558585,"PCC_L_to_PHG_L",976,21.69560939829478,725
1.1525753844725495,"PrCG_L_to_RG_L",977,37.80076585199978,830
1.1586107566430632,"LG_L_to_ENT_L",978,57.13737544193917,949
1.16657225050289,"PCC_L_to_rostral_ACC_L",979,32.231080275525656,792
1.168164425237898,"RG_L_to_SFG_PFC_L",980,39.844108377116214,842
1.1778187719585305,"SOG_L_to_PHG_L",981,44.47683643562722,873
1.1836810059101988,"Thal_L_to_MFG_L",982,64.98020274708877,982
1.187875936457245,"RG_L_to_SFG_L",983,19.24199544768733,709
1.189523243617056,"RG_L_to_MFOG_L",984,52.940690164735344,933
1.2148258999673287,"subgenual_ACC_L_to_SFG_PFC_L",985,14.491207879497123,677
1.2383577543570916,"PHG_L_to_STG_L_pole",986,68.22950622453394,993
1.2413647362583362,"Amyg_L_to_ENT_L",987,46.97202137270767,887
1.2427842910930258,"RG_L_to_LFOG_L",988,77.81328608471652,1010
1.3369145971120868,"PCC_L_to_RG_L",989,54.006294294145114,938
1.3477741667757999,"Cu_L_to_PHG_L",990,35.42436703927425,811
1.3689368684120904,"Amyg_L_to_STG_L",991,83.48196264623166,1017
1.3808781345963062,"Cu_L_to_PrCu_L",992,87.38000386493296,1020
1.3844485964291908,"LG_L_to_MOG_L",993,97.01194626181382,1022
1.3894902840188081,"ENT_L_to_ITG_L",994,36.01197580538131,818
1.390692536328601,"LG_L_to_PHG_L",995,77.17850525600721,1008
1.4232572383592796,"subcallosal_ACC_L_to_rostral_ACC_L",996,37.27439797957264,826
1.4591318994237568,"subcallosal_ACC_L_to_PoCG_L",997,40.71423467784293,846
1.4710506054195085,"dorsal_ACC_L_to_rostral_ACC_L",998,36.63695239919056,823
1.5014864999712902,"PrCu_L_to_SFG_L",999,62.715968925464516,973
1.5084982624659053,"Put_L_to_subgenual_ACC_L",1000,44.356726300959906,872
1.5381845821757518,"PCC_L_to_subcallosal_ACC_L",1001,38.25357910132932,834
1.5495365612064853,"PIns_L_to_ENT_L",1002,73.15905370015616,1003
1.5667997391576205,"Cu_L_to_PoCG_L",1003,60.58114151434401,961
1.5852351823111086,"rostral_ACC_L_to_PrCG_L",1004,45.16144034040725,874
1.6034183091362186,"dorsal_ACC_L_to_LG_L",1005,31.91430538520594,789
1.6450763733310694,"Cu_L_to_SFG_L",1006,57.5761594192881,952
1.6452714868958966,"dorsal_ACC_L_to_subcallosal_ACC_L",1007,40.189873427197554,844
1.6558996359420604,"subgenual_ACC_L_to_PrCG_L",1008,42.44907573524002,857
1.6567347408974857,"Cu_L_to_PrCG_L",1009,60.910566223337646,964
1.6810423020713954,"rostral_ACC_L_to_RG_L",1010,64.21182689030178,980
1.6874433847442192,"subcallosal_ACC_L_to_PrCG_L",1011,48.310444334553196,900
1.687558350750401,"Cu_L_to_ENT_L",1012,43.153981308585735,861
1.741739580264318,"dorsal_ACC_L_to_subgenual_ACC_L",1013,61.30126616834887,967
1.772069286333289,"ENT_L_to_MTG_L",1014,71.1382227141636,999
1.778025670237332,"subcallosal_ACC_L_to_SFG_L",1015,51.57269711232945,924
1.8055735634993348,"LG_L_to_PrCu_L",1016,82.5364337179696,1016
1.8096568768958472,"subcallosal_ACC_L_to_PrCu_L",1017,45.858363127344475,880
1.8384005082257902,"ENT_L_to_RG_L",1018,49.167551964602495,908
1.9254404703596912,"subgenual_ACC_L_to_SFG_L",1019,35.845358406706126,816
1.9335107649641516,"PCC_L_to_dorsal_ACC_L",1020,78.68983343190185,1012
1.9725935146235263,"ENT_L_to_PHG_L",1021,4.360735905567194,610
1.977070637290707,"PCC_L_to_PrCG_L",1022,61.4973402072563,968
2.025225286157685,"dorsal_ACC_L_to_RG_L",1023,60.96640316825051,965
2.029156446531005,"ENT_L_to_LFOG_L",1024,52.96453195688484,935
2.029156446531005,"Ins_L_to_ENT_L",1025,52.964531956884784,934
2.064538995850315,"PSMG_L_to_FuG_L",1026,86.94232739692544,1019
2.0686210401841025,"FuG_L_to_PHG_L",1027,66.9721628724208,987
2.1598450611497912,"subgenual_ACC_L_to_rostral_ACC_L",1028,59.10347021342196,959
2.168727245344171,"Caud_L_to_subgenual_ACC_L",1029,73.93602670091262,1004
2.232631873105751,"GP_L_to_Put_L",1030,63.17816723820456,974
2.2502932977316585,"dorsal_ACC_L_to_MFOG_L",1031,47.8221323969984,895
2.256072514370721,"Hippo_L_to_ENT_L",1032,46.86167709406446,886
2.383014277998392,"PCC_L_to_LG_L",1033,114.95140716444459,1023
2.5394422758337027,"PrCu_L_to_PrCG_L",1034,74.26950205872208,1005
2.5696090712508775,"rostral_ACC_L_to_MFOG_L",1035,53.965253254811394,937
